0,1,2,3,4,5
0.0,0.0,-0.006226675084147476,0.012453350168294953,-0.006226675084147476,0.0
0.0,0.0,-0.0063512085858304255,0.012702417171660851,-0.0063512085858304255,0.0
0.0,0.0,-0.006480825087582067,0.012961650175164135,-0.006480825087582067,0.0
0.0,0.0,-0.006615842276906693,0.013231684553813386,-0.006615842276906693,0.0
0.0,0.0,-0.006756604878543006,0.013513209757086012,-0.006756604878543006,0.0
0.0,0.0,-0.006903487593293941,0.013806975186587881,-0.006903487593293941,0.0
0.0,0.0,-0.007056898428700473,0.014113796857400947,-0.007056898428700473,0.0
0.0,0.0,-0.007217282483898211,0.014434564967796422,-0.007217282483898211,0.0
0.0,0.0,-0.007385126262593519,0.014770252525187037,-0.007385126262593519,0.0
0.0,0.0,-0.007560962602179078,0.015121925204358157,-0.007560962602179078,0.0
0.0,0.0,-0.007745376324183446,0.015490752648366891,-0.007745376324183446,0.0
0.0,0.0,-0.007939010732288032,0.015878021464576064,-0.007939010732288032,0.0
0.0,0.0,-0.008142575110039007,0.016285150220078013,-0.008142575110039007,0.0
0.0,0.0,-0.008356853402408455,0.01671370680481691,-0.008356853402408455,0.0
0.0,0.0,-0.00858271430517625,0.0171654286103525,-0.00858271430517625,0.0
0.0,0.0,-0.00882112303587559,0.01764224607175118,-0.00882112303587559,0.0
0.0,0.0,-0.009073155122614893,0.018146310245229787,-0.009073155122614893,0.0
0.0,0.0,-0.009340012626221214,0.018680025252442427,-0.009340012626221214,0.0
0.0,0.0,-0.009623043311864282,0.019246086623728564,-0.009623043311864282,0.0
0.0,0.0,-0.00992376341536004,0.01984752683072008,-0.00992376341536004,0.0
0.0,0.0,-0.010243884815855525,0.02048776963171105,-0.010243884815855525,0.0
0.0,0.0,-0.01058534764305071,0.02117069528610142,-0.01058534764305071,0.0
0.0,0.0,-0.010950359630742113,0.021900719261484226,-0.010950359630742113,0.0
0.0,0.0,-0.011341443903268618,0.022682887806537235,-0.011341443903268618,0.0
0.0,0.0,-0.011761497381167454,0.02352299476233491,-0.011761497381167454,0.0
0.0,0.0,-0.01221386266505851,0.02442772533011702,-0.01221386266505851,0.0
0.0,0.0,-0.012702417171660851,0.025404834343321702,-0.012702417171660851,0.0
0.0,0.0,-0.013231684553813386,0.026463369107626773,-0.013231684553813386,0.0
0.0,0.0,-0.013806975186587881,0.027613950373175763,-0.013806975186587881,0.0
0.0,0.0,-0.014434564967796422,0.028869129935592843,-0.014434564967796422,0.0
0.0,0.0,-0.015121925204358157,0.030243850408716313,-0.015121925204358157,0.0
0.0,0.0,-0.015878021464576064,0.03175604292915213,-0.015878021464576064,0.0
0.0,0.0,-0.01671370680481691,0.03342741360963382,-0.01671370680481691,0.0
0.0,0.0,-0.01764224607175118,0.03528449214350236,-0.01764224607175118,0.0
0.0,0.0,-0.018680025252442427,0.037360050504884855,-0.018680025252442427,0.0
0.0,0.0,-0.01984752683072008,0.03969505366144016,-0.01984752683072008,0.0
0.0,0.0,-0.02117069528610142,0.04234139057220284,-0.02117069528610142,0.0
0.0,0.0,-0.022682887806537235,0.04536577561307447,-0.022682887806537235,0.0
0.0,0.0,-0.02442772533011702,0.04885545066023404,-0.02442772533011702,0.0
0.0,0.0,-0.026463369107626773,0.052926738215253545,-0.026463369107626773,0.0
0.0,0.0,-0.028869129935592843,0.057738259871185686,-0.028869129935592843,0.0
0.0,0.0,-0.03175604292915213,0.06351208585830426,-0.03175604292915213,0.0
0.0,0.0,-0.03528449214350236,0.07056898428700473,-0.03528449214350236,0.0
0.0,0.0,-0.03969505366144016,0.07939010732288032,-0.03969505366144016,0.0
0.0,0.0,-0.04536577561307447,0.09073155122614894,-0.04536577561307447,0.0
0.0,0.0,-0.052926738215253545,0.10585347643050709,-0.052926738215253545,0.0
0.0,0.0,-0.06351208585830426,0.1270241717166085,-0.06351208585830426,0.0
0.0,0.0,-0.07939010732288032,0.15878021464576064,-0.07939010732288032,0.0
0.0,0.0,-0.10585347643050709,0.21170695286101418,-0.10585347643050709,0.0
0.0,0.0,-0.15878021464576064,0.3175604292915213,-0.15878021464576064,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
0.0,0.0,-0.3175604292915213,0.6351208585830426,-0.3175604292915213,0.0
2.9130938798904457e-08,0.0005044780197463,-0.3366121844889433,0.6692330658979938,-0.3326209020527321,-0.0005045442920683
7.07318654211843e-08,0.001213465610322,-0.3474205249152274,0.6884288993329776,-0.3410084205666929,-0.0012135409366229
1.047457971031978e-07,0.0020429823384095,-0.3537257364345203,0.6995744319359858,-0.3458487616009346,-0.0020430456636398
1.2193752386145644e-07,0.0029415154598612,-0.3574533797094474,0.706145264387824,-0.3486919603791972,-0.0029415621179483
1.2306644125357878e-07,0.0038779747058037,-0.3596710310280395,0.7100476649669508,-0.3503767096464262,-0.0038780064455052
1.1306041624706796e-07,0.0048337677267082,-0.3609927435998875,0.7123707319549072,-0.3513780575218329,-0.0048337880898326
9.72053022685207e-08,0.0057978355285182,-0.3617787796595128,0.7137507945995346,-0.3519720741948524,-0.0057978479546721
7.956798344988235e-08,0.0067636216089476,-0.3622428841530201,0.7145644400861342,-0.3523216043207475,-0.0067636288260993
6.271316298756568e-08,0.0077272479304196,-0.3625127038744843,0.7150362239738177,-0.3525235581747843,-0.00772725189243
4.79626130635217e-08,0.0086864259602228,-0.3626647677986006,0.7153006572025413,-0.3526359184907315,-0.0086864279777539
3.5785765853714854e-08,0.0096398094108888,-0.3627450705032619,0.7154385435663932,-0.3526934947478188,-0.009639810320728
2.6146026345466497e-08,0.010586610392929,-0.3627813012761643,0.7154985182488389,-0.3527172328065838,-0.010586610707042
1.8752282889403195e-08,0.0115263720044103,-0.3627901516325753,0.7155098997681832,-0.3527197594862422,-0.0115263720232772
1.3219576815747854e-08,0.0124588336279918,-0.3627816970025126,0.7154903894871005,-0.3527087004822615,-0.0124588335200481
9.1604846466198e-09,0.0133838511179501,-0.3627620294877065,0.7154506955036302,-0.3526886715542976,-0.0133838509722927
6.229965314614469e-09,0.0143013494809735,-0.3627348417314079,0.7153973135596026,-0.3526624755910564,-0.0143013493408744
4.141893660285339e-09,0.0152112947985187,-0.3627023804878054,0.7153342010205878,-0.3526318230302946,-0.0152112946819639
2.670015313562194e-09,0.016113677550229,-0.3626660209767304,0.7152637850789048,-0.3525977657073975,-0.0161136774620649
1.6414477825153563e-09,0.0170085026982322,-0.3626266129233742,0.7151875701748507,-0.3525609582327957,-0.0170085026370774
9.2748352384274e-10,0.0178957837844867,-0.362584689076467,0.7151065040319116,-0.3525218155033502,-0.0178957837464875
4.3424885349618336e-10,0.0187755394126593,-0.36254059087144,0.7150211982621422,-0.3524806076388811,-0.0187755393934043
9.440787126914967e-11,0.0196477911484835,-0.3624945441667888,0.714932061336143,-0.3524375172107473,-0.0196477911438862
-1.396800136641972e-10,0.0205125622649268,-0.3624467048927698,0.7148393787378291,-0.3523926737437741,-0.0205125622715554
-3.0133094058464235e-10,0.0213698769911345,-0.3623971865672248,0.7147433612865857,-0.352346174519335,-0.0213698770062663
-4.1361484891719295e-10,0.0222197600621668,-0.3623460768829429,0.7146441742723343,-0.3522980971205909,-0.0222197600837184
-4.923711975324313e-10,0.0230622364485728,-0.3622934477084174,0.7145419550250983,-0.3522485069994742,-0.0230622364749892
-5.48394744679536e-10,0.0238973311936308,-0.3622393611188146,0.7144368235130077,-0.3521974620424043,-0.0238973312237698
-5.889956772603462e-10,0.0247250693151378,-0.3621838730342573,0.7143288887377172,-0.3521450153264789,-0.024725069348169
-6.190971385434228e-10,0.0255454757459522,-0.3621270354159798,0.7142182525963819,-0.3520912167846308,-0.0255454757812743
-6.41999895898346e-10,0.0263585752978424,-0.3620688975932393,0.7141050122163064,-0.3520361142129021,-0.0263585753350195
-6.599071470336753e-10,0.0271643926393703,-0.362009507066271,0.7139892613687548,-0.3519797538809831,-0.0271643926780837
-6.742873329049835e-10,0.0279629522822421,-0.3619489099933958,0.71387109132755,-0.3519221809034824,-0.0279629523222563
-6.861153869479796e-10,0.0287542785727813,-0.3618871514877043,0.7137505913928263,-0.3518634394668504,-0.0287542786139181
-6.960399171499337e-10,0.0295383956865029,-0.361824275798917,0.7136278492128276,-0.3518035729692155,-0.0295383957286243
-7.044927043243553e-10,0.0303153276245748,-0.3617603264259818,0.7135029509838261,-0.3517426241076389,-0.0303153276675704
-7.117620264605039e-10,0.0310850982114314,-0.361695346187866,0.7133759815764524,-0.3516806349336081,-0.03108509825521
-7.180426563864977e-10,0.0318477310930935,-0.3616293772691097,0.713247024617572,-0.3516176468893297,-0.0318477311375773
-7.234666815302072e-10,0.0326032497359257,-0.3615624612500978,0.7131161625452208,-0.3515537008323742,-0.0326032497810462
-7.28126866577028e-10,0.0333516774256694,-0.3614946391280785,0.7129834766472196,-0.3514888370532578,-0.0333516774713649
-7.320891907243191e-10,0.0340930372666497,-0.3614259513325516,0.7128490470898351,-0.3514230952887064,-0.0340930373128634
-7.354015083126631e-10,0.0348273521810966,-0.3613564377372085,0.7127129529403345,-0.3513565147322676,-0.0348273522277755
-7.381013016476202e-10,0.0355546449085435,-0.3612861376697526,0.7125752721857792,-0.351289134043276,-0.0355546449556373
-7.402183520077691e-10,0.036274938005281,-0.3612150899203772,0.7124360817494187,-0.3512209913547699,-0.0362749380527418
-7.417773496794849e-10,0.0369882538438497,-0.3611433327494027,0.7122954575055765,-0.3511521242807371,-0.036988253891632
-7.427999101635028e-10,0.0376946146125662,-0.361070903894353,0.7121534742935219,-0.3510825699229101,-0.0376946146606259
-7.433056910521219e-10,0.0383940423150746,-0.3609978405766452,0.7120102059306304,-0.351012364877235,-0.0383940423633688
-7.433120052066763e-10,0.0390865587699207,-0.3609241795080029,0.7118657252250311,-0.3509415452401071,-0.0390865588184087
-7.428358602610347e-10,0.0397721856101464,-0.3608499568966626,0.71172010398787,-0.3508701466144251,-0.0397721856587882
-7.418937402330864e-10,0.0404509442829033,-0.3607752084534038,0.7115734130452304,-0.3507982041154831,-0.0404509443316605
-7.405004435873833e-10,0.0411228560490835,-0.3606999693974395,0.7114257222497882,-0.3507257523767348,-0.0411228560979186
-7.386715497252991e-10,0.0417879419829675,-0.3606242744621692,0.7112771004922007,-0.3506528255554282,-0.0417879420318446
-7.364215926305e-10,0.0424462229718875,-0.3605481579008218,0.7111276157122777,-0.3505794573381354,-0.0424462230207718
-7.337646602175211e-10,0.0430977197159073,-0.3604716534919798,0.7109773349099213,-0.3505056809461673,-0.043097719764765
-7.30714605166012e-10,0.0437424527275162,-0.360394794544996,0.7108263241558551,-0.350431529140886,-0.0437424527763148
-7.272852779074664e-10,0.0443804423313374,-0.3603176139053128,0.7106746486021595,-0.3503570342289211,-0.0443804423800451
-7.23490017931631e-10,0.0450117086638521,-0.3602401439596742,0.710522372492597,-0.3502822280672827,-0.0450117087124386
-7.193418528959174e-10,0.0456362716731347,-0.360162416641245,0.7103695591727544,-0.3502071420683849,-0.0456362717215706
-7.1485381738475e-10,0.0462541511186038,-0.3600844634346319,0.7102162710999899,-0.3501318072049708,-0.0462541511668605
-7.100384843689366e-10,0.0468653665707843,-0.3600063153808117,0.7100625698531979,-0.3500562540149503,-0.0468653666188346
-7.049085703932416e-10,0.0474699374110836,-0.3599280030819671,0.7099085161423918,-0.3499805126061461,-0.047469937458901
-6.99476057413535e-10,0.0480678828315788,-0.3598495567062337,0.7097541698181096,-0.3499046126609531,-0.0480678828791379
-6.937529715914324e-10,0.0486592218348164,-0.3597710059923568,0.7095995898806435,-0.3498285834409106,-0.0486592218820925
-6.877508758760887e-10,0.0492439732336235,-0.3596923802542653,0.7094448344891046,-0.3497524537911937,-0.0492439732805931
-6.814820268410549e-10,0.0498221556509295,-0.3596137083855527,0.7092899609703044,-0.3496762521450126,-0.0498221556975701
-6.74957397145091e-10,0.0503937875195999,-0.3595350188638876,0.7091350258274954,-0.3496000065279442,-0.0503937875658895
-6.681876796417073e-10,0.0509588870822798,-0.359456339755328,0.7089800847489246,-0.3495237445621708,-0.0509588871281976
-6.611847380889227e-10,0.0515174723912472,-0.3593776987185635,0.7088251926162444,-0.3494474934706476,-0.0515174724367733
-6.539587511583907e-10,0.0520695613082776,-0.3592991230090762,0.7086704035127585,-0.3493712800811898,-0.0520695613533928
-6.465202970472796e-10,0.0526151715045165,-0.3592206394832251,0.7085157707315219,-0.3492951308304867,-0.0526151715492023
-6.388801759900047e-10,0.0531543204603626,-0.3591422746022509,0.7083613467832826,-0.3492190717680385,-0.0531543205046016
-6.3104803581288e-10,0.0536870254653591,-0.3590640544362072,0.7082071834042732,-0.3491431285600184,-0.0536870255091345
-6.230345800076085e-10,0.0542133036180942,-0.3589860046678214,0.708053331563872,-0.3490673264930703,-0.0542133036613901
-6.148490773212272e-10,0.0547331718261097,-0.3589081505962773,0.7078998414721012,-0.3489916904780266,-0.0547331718689108
-6.065013956821251e-10,0.0552466468058178,-0.3588305171409283,0.7077467625869938,-0.3489162450535608,-0.0552466468481097
-5.980012109770638e-10,0.0557537450824259,-0.3587531288449422,0.7075941436218223,-0.348841014389771,-0.0557537451241949
-5.89357643044363e-10,0.0562544829898689,-0.3586760098788757,0.7074420325521891,-0.3487660222916974,-0.0562544830311021
-5.805798126797683e-10,0.0567488766707485,-0.3585991840441825,0.7072904766229872,-0.3486912922027732,-0.0567488767114336
-5.716767892550184e-10,0.0572369420762803,-0.358522674776651,0.7071395223552198,-0.3486168472082075,-0.0572369421164059
-5.626569418670441e-10,0.0577186949662472,-0.3584465051497791,0.7069892155526963,-0.3485427100383064,-0.0577186950058025
-5.535297032835575e-10,0.0581941509089588,-0.3583706978780861,0.7068396013086066,-0.348468903071734,-0.0581941509479334
-5.443032082554516e-10,0.0586633252812189,-0.3582952753203568,0.7066907240119562,-0.3483954483387062,-0.0586633253196034
-5.349857691380613e-10,0.0591262332682966,-0.3582202594828236,0.7065426273538837,-0.3483223675241236,-0.059126233306082
-5.2558553163143e-10,0.0595828898639055,-0.3581456720222938,0.7063953543338677,-0.3482496819706523,-0.0595828899010836
-5.161106583915327e-10,0.0600333098701871,-0.3580715342492072,0.7062489472657962,-0.3481774126817351,-0.0600333099067502
-5.06569181117362e-10,0.0604775078977,-0.3579978671306379,0.7061034477839273,-0.3481055803245506,-0.0604775079336412
-4.969684735137365e-10,0.0609154983654143,-0.3579246912932398,0.7059588968487367,-0.348034205232916,-0.0609154984007272
-4.873165202631693e-10,0.0613472955007111,-0.3578520270261289,0.7058153347526405,-0.3479633074101261,-0.0613472955353898
-4.776203265964241e-10,0.061772913339386,-0.3577798942837139,0.7056728011256174,-0.3478929065317464,-0.0617729133734253
-4.678876223180302e-10,0.0621923657256583,-0.3577083126884681,0.7055313349407154,-0.3478230219483464,-0.0621923657590535
-4.5812543177612367e-10,0.0626056663121831,-0.3576373015336467,0.7053909745194468,-0.3477536726881787,-0.0626056663449301
-4.4834051857619507e-10,0.0630128285600689,-0.357566879785947,0.7052517575370748,-0.3476848774598047,-0.0630128285921641
-4.385400273845305e-10,0.0634138657388979,-0.3574970660881206,0.7051137210278031,-0.3476166546546717,-0.0634138657703381
-4.2873114854920946e-10,0.0638087909267508,-0.3574278787615275,0.7049769013898519,-0.3475490223496352,-0.0638087909575335
-4.1891990513956287e-10,0.0641976170102349,-0.3573593358086415,0.7048413343904352,-0.3474819983094315,-0.0641976170403581
-4.091130880562203e-10,0.0645803566845155,-0.3572914549154998,0.7047070551706315,-0.3474155999890974,-0.0645803567139778
-3.99317074822912e-10,0.0649570224533502,-0.357224253454109,0.7045740982501659,-0.3473498445363472,-0.0649570224821505
